4
16

0, 0.107711, 0.307439, 0.494343, 0.585097
-0.71252, -0.63278, -0.462297, -0.272508, -0.167329
-0.167307, -0.0601146, 0.143919, 0.341961, 0.441168
0.441162, 0.535279, 0.695722, 0.827142, 0.882871
0.88284, 0.928299, 0.984491, 0.999603, 0.990781
0.990741, 0.970354, 0.901049, 0.79414, 0.7241
0.724068, 0.645545, 0.476944, 0.288434, 0.183653
0.183639, 0.0766734, -0.127482, -0.326321, -0.426229

-0.14783, -0.0404445, 0.163384, 0.360402, 0.458774
0.458749, 0.551806, 0.709737, 0.838051, 0.891964
0.891918, 0.935434, 0.987759, 0.998854, 0.987932
0.987882, 0.9654, 0.892335, 0.782017, 0.71039
0.710356, 0.630373, 0.459544, 0.26952, 0.164268
0.164263, 0.0570183, -0.146989, -0.344876, -0.443959
-0.443934, -0.537893, -0.69795, -0.828883, -0.884337
-0.88429, -0.929441, -0.985034, -0.999511, -0.99037
-0.99032, -0.969592, -0.899702, -0.79225, -0.721971
-0.721935, -0.643166, -0.474217, -0.28546, -0.180613
-0.180605, -0.0735747, 0.130557, 0.329254, 0.429029
0.429008, 0.523833, 0.685971, 0.819487, 0.876465
0.876426, 0.923194, 0.982037, 0.999892, 0.99253
0.992491, 0.973521, 0.906819, 0.802265, 0.733342
0.733318, 0.655787, 0.488757, 0.301323, 0.196895
0.196888, 0.0901164, -0.114092, -0.313541, -0.413989

-0.161165, -0.0539195, 0.150062, 0.347788, 0.446754
0.446717, 0.540502, 0.700172, 0.830615, 0.885796
0.885744, 0.930576, 0.985567, 0.999408, 0.989945
0.989903, 0.968825, 0.898345, 0.790352, 0.719821
0.719807, 0.640787, 0.471482, 0.282484, 0.177552
0.177571, 0.0704836, -0.133635, -0.332184, -0.431845
-0.4318, -0.526467, -0.688229, -0.821262, -0.877973
-0.877918, -0.924375, -0.982621, -0.999842, -0.992162
-0.992118, -0.9728, -0.90551, -0.800408, -0.731241
-0.731224, -0.653436, -0.48605, -0.298361, -0.193857
-0.193873, -0.0870235, 0.117173, 0.316488, 0.416817
0.416778, 0.512291, 0.676096, 0.811682, 0.869902
0.869858, 0.917922, 0.979404, 0.999999, 0.994096
0.994065, 0.976513, 0.912424, 0.810244, 0.742446
0.742436, 0.66591, 0.50048, 0.314157, 0.210098
0.210099, 0.103544, -0.100682, -0.300704, -0.401675

-0.174473, -0.0673861, 0.136713, 0.33511, 0.434657
0.434608, 0.529098, 0.69048, 0.823028, 0.879467
0.879419, 0.925549, 0.983195, 0.999781, 0.991771
0.991752, 0.972076, 0.904189, 0.798543, 0.729111
0.729131, 0.651087, 0.483333, 0.295397, 0.190792
0.190845, 0.083939, -0.120259, -0.319431, -0.41966
-0.419594, -0.514944, -0.678384, -0.81349, -0.871451
-0.871396, -0.91914, -0.98003, -0.99999, -0.993768
-0.993745, -0.975834, -0.911152, -0.80842, -0.740368
-0.740384, -0.66359, -0.497792, -0.311208, -0.207056
-0.207103, -0.100459, 0.10377, 0.303664, 0.404537
0.40448, 0.500653, 0.666099, 0.803729, 0.863183
0.86314, 0.912483, 0.976593, 0.999924, 0.995478
0.995464, 0.979328, 0.917862, 0.818075, 0.751409
0.751418, 0.675915, 0.512111, 0.326934, 0.223257
0.22327, 0.116953, -0.0872536, -0.287812, -0.38929

-0.187749, -0.0808417, 0.123341, 0.322371, 0.422482
0.422428, 0.517598, 0.680663, 0.815291, 0.872974
0.872944, 0.920356, 0.980644, 0.99997, 0.993408
0.993428, 0.975155, 0.909867, 0.806588, 0.738255
0.738323, 0.661274, 0.495094, 0.308256, 0.203986
0.204077, 0.0973824, -0.106862, -0.30662, -0.407406
-0.407324, -0.503327, -0.668416, -0.80557, -0.864769
-0.864727, -0.913741, -0.977259, -0.999956, -0.995185
-0.995199, -0.978693, -0.916627, -0.816285, -0.749349
-0.749411, -0.673627, -0.509442, -0.323998, -0.220205
-0.220289, -0.11388, 0.0903494, 0.290784, 0.39219
0.392119, 0.488924, 0.655981, 0.795629, 0.856305
0.856274, 0.90688, 0.973603, 0.999667, 0.996671
0.996685, 0.981969, 0.923131, 0.825758, 0.760226
0.760262, 0.685799, 0.523648, 0.339652, 0.236371
0.236395, 0.130341, -0.0738102, -0.274867, -0.376835

-0.200988, -0.0942838, 0.109946, 0.309573, 0.410228
0.410185, 0.506004, 0.670722, 0.807404, 0.866314
0.866323, 0.915, 0.977912, 0.999978, 0.994849
0.994928, 0.978062, 0.915377, 0.814487, 0.747248
0.747376, 0.671345, 0.506761, 0.32106, 0.21713
0.217259, 0.110811, -0.093448, -0.293752, -0.395081
-0.394997, -0.491618, -0.658327, -0.797503, -0.857922
-0.857915, -0.908179, -0.974309, -0.99974, -0.996406
-0.996477, -0.981381, -0.921931, -0.824001, -0.758176
-0.758296, -0.683548, -0.520996, -0.336729, -0.233302
-0.233422, -0.127282, 0.0769145, 0.277851, 0.379775
0.379701, 0.477107, 0.645744, 0.787383, 0.849266
0.849263, 0.901115, 0.970435, 0.999227, 0.997673
0.997726, 0.984434, 0.92823, 0.83329, 0.768895
0.768961, 0.69556, 0.535087, 0.352309, 0.249436
0.249471, 0.143706, -0.0603538, -0.261872, -0.364313

-0.214183, -0.107709, 0.0965317, 0.296717, 0.397895
0.397882, 0.494322, 0.660657, 0.79937, 0.859481
0.859555, 0.909484, 0.974998, 0.999803, 0.996087
0.996247, 0.980798, 0.920715, 0.822238, 0.756086
0.756279, 0.6813, 0.518332, 0.333806, 0.230224
0.23038, 0.12422, -0.0800185, -0.280829, -0.382682
-0.382619, -0.479823, -0.648117, -0.78929, -0.850906
-0.85096, -0.902458, -0.971179, -0.999341, -0.997426
-0.997574, -0.983897, -0.927064, -0.831568, -0.766848
-0.76703, -0.693349, -0.532451, -0.349401, -0.246347
-0.246493, -0.140662, 0.0634669, 0.264866, 0.367288
0.367233, 0.465206, 0.635389, 0.778994, 0.84206
0.842105, 0.895192, 0.967087, 0.998606, 0.998478
